	mean	std	min	25%	50%	75%	max	dif_max_abs	digit_dif_max_abs	gauge_name	gauge_lat	gauge_lon	area_ana	area_gsim	area_gsim_quality	p_mean	pet_mean	et_mean	aridity	p_seasonality	asynchronicity	frac_snow	high_prec_freq	high_prec_dur	high_prec_timing	low_prec_freq	low_prec_dur	low_prec_timing	q_mean	runoff_ratio	stream_elas	slope_fdc	baseflow_index	hfd_mean	Q5	Q95	high_q_freq	high_q_dur	low_q_freq	low_q_dur	zero_q_freq	elev_gauge	elev_mean	slope_mean	area	crop_perc	crop_mosaic_perc	forest_perc	shrub_perc	grass_perc	barren_perc	imperv_perc	wet_perc	snow_perc	dom_land_cover	dom_land_cover_perc	geol_class_1st	geol_class_1st_perc	geol_class_2nd	geol_class_2nd_perc	carb_rocks_perc	geol_porosity	geol_permeability	sand_perc	silt_perc	clay_perc	org_carbon_content	bedrock_depth	water_table_depth	q_quality_control_perc	q_stream_stage_perc	consumptive_use	consumptive_use_perc	reservoirs_vol	regulation_degree
12400000	-6.06601032434302e-06	0.03648066126088934	-0.0343997766156341	-0.0200012493232704	-0.009415493373528	0.0067172160469137	0.089426956893752	0.089426956893752	1.0	serra_do_moa	-7.4483	-73.6644	1030.0	999.6329	high																																																												
13880000	-1.1417089098947034e-05	0.09456474593267471	-0.0907028496845345	-0.0544726928272098	-0.0260507764781265	0.0069033756208473	0.2273300536578437	0.2273300536578437	1.0	canutama	-6.5389	-64.3858	236000.0	237654.6	high	5.55522	3.12795	3.86475	0.56306	0.56388	0.14555	0.0	1.75	1.0	djf	95.75	3.41355	jja	2.2888	0.41201	0.979	4.18361	0.81607	209.0	0.3955	4.6067	0.0	0.0	45.4	43.2381	0.0	43.0	189.8427	10.3691	237654.6	0.0009	1.0282	95.1955	1.4244	0.5053	0.0	0.0005	1.8453	0.0	forest	95.1955	siliciclastic_sedimentary_rocks	58.86	unconsolidated_sediments	30.13	0.0	0.1919	-11.0928	36.2074	30.6839	33.1165	15.0131	2526.3411	193.8999	100.0	100.0	0.312	0.0374	8.0	0.004
14110000	-7.480718448234842e-06	0.05966166426891532	-0.1438226974750632	0.0132151716930533	0.0180192105040397	0.0308082930580581	0.0452589769130173	0.1438226974750632	1.0	cucui	1.2153	-66.8525	74300.0	74513.71	high	8.53279	3.06426	4.30217	0.35912	-0.37261	0.13868	0.0	0.9	1.0	jja	41.7	1.75579	djf	5.86307	0.68731	0.82931	1.74231	0.81301	253.57895	1.3112	11.652	0.0	0.0	15.61412	23.92308	0.0	80.0	233.3013	21.7262	74513.71	0.0017	1.5542	90.4003	0.6471	0.0326	0.0037	0.0	7.36	0.0004	forest	90.4003	acid_plutonic_rocks	51.9	metamorphics	24.38	0.0	0.0554	-13.7294	52.6391	19.942	27.4226	24.4567	1755.7344	82.5	84.997	74.073	0.0104	0.0005	0.0	0.0
14230000	-7.612957253255552e-06	0.06431201718639239	-0.0731347475061722	-0.0454325724329428	-0.0094944203576245	0.0213442370128031	0.1180176233836378	0.1180176233836378	1.0	missao_icana	1.0744	-67.5947	23600.0	23497.75	high	9.81837	2.97093	4.3223	0.30259	-0.26914	0.12715	0.0	2.45	1.04255	jja	56.9	1.6119	djf	6.97804	0.71071	0.98189	1.51743	0.81639	239.55	2.4915	12.3288	0.0	0.0	2.9	14.5	0.0	78.0	160.6365	10.1185	23497.75	0.0	1.5804	93.5936	1.2116	0.0723	0.0	0.0	3.5422	0.0	forest	93.5936	metamorphics	40.76	acid_plutonic_rocks	30.92	0.0	0.0694	-12.9105	56.0614	20.5835	23.3626	15.0053	2047.7176	7.2	80.0	81.533	0.0105	0.0004	0.0	0.0
14250000	-7.167996330045525e-06	0.055964046338935654	-0.1251913171164515	0.0005675690834214	0.0196816172855391	0.0218738681310158	0.0659785844276257	0.1251913171164515	2.0	sao_felipe	0.3717	-67.3128	124000.0	123844.4	high	8.97833	3.03108	4.30978	0.3376	-0.3057	0.1301	0.0	0.65	1.0	jja	31.65	1.65274	djf	5.78111	0.6439	1.25387	1.5995	0.82389	246.25	1.757	10.863	0.0	0.0	6.75	19.28571	0.0	80.0	194.0205	16.425	123844.4	0.001	1.6917	91.6548	0.7297	0.0421	0.0022	0.0	5.8783	0.0002	forest	91.6548	acid_plutonic_rocks	44.23	metamorphics	28.73	0.0	0.0641	-13.3687	53.8648	20.533	25.6076	21.7934	1856.9586	39.3998	89.993	91.239	0.0105	0.0005	0.0	0.0
14260000	-7.021682956989375e-06	0.04509024485133539	-0.0438173659703503	-0.0308036852380789	-0.0240815552725053	0.0343463065066048	0.072392057425613	0.072392057425613	2.0	uaracu	0.4769	-69.1281	40200.0	39726.65	high	9.50349	2.98663	4.22307	0.31427	-0.28483	0.134	0.0	1.95	1.0	jja	53.65	1.91266	djf	5.31983	0.55952	0.33147	1.65955	0.79751	248.21053	1.1309	10.0653	0.0	0.0	16.81907	11.16667	0.0	85.0	215.326	10.5374	39726.65	0.0084	1.9332	93.5604	0.3872	0.0841	0.0	0.0	4.0268	0.0	forest	93.5604	siliciclastic_sedimentary_rocks	54.15	metamorphics	25.24	5.89	0.1287	-13.9088	53.0204	19.5341	27.4467	16.5533	2078.9496	5.2999	79.589	72.676	0.0105	0.0005	0.0	0.0
14280001	-7.0252346428452866e-06	0.05216667287310469	-0.0485009111925598	-0.0385703272020601	-0.032226888638571	0.0555937806186506	0.0844676686125029	0.0844676686125029	2.0	taraqua	0.1303	-68.5386	44300.0	43867.04	high	9.46242	2.98801	4.22936	0.31578	-0.27048	0.13053	0.0	1.65	1.0	jja	48.8	1.87692	djf	5.44826	0.57578	1.9201	1.50662	0.79733	246.1	1.3748	10.34618	0.0	0.0	12.55	13.21053	0.0	73.0	206.6952	10.3668	43867.04	0.0076	1.7931	93.6295	0.4203	0.079	0.0	0.0	4.0705	0.0	forest	93.6295	siliciclastic_sedimentary_rocks	49.04	metamorphics	22.88	5.34	0.1329	-13.7183	53.2452	19.7387	27.018	17.2327	2102.5795	8.3	89.993	90.007	0.0105	0.0005	0.0	0.0
14300000	-7.586965593113966e-06	0.07895134169629636	-0.0873149742320623	-0.0522264587825505	-0.0043315625906678	0.0195200620524481	0.1852793249232499	0.1852793249232499	1.0	pari_cachoeira	0.2494	-69.785	1970.0	1997.458	high																																																												
14330000	-6.846032724053572e-06	0.08197218220340301	-0.1046060194179118	-0.0390703403174955	-0.0125669214093473	0.0175474159383242	0.1864623025492042	0.1864623025492042	1.0	curicuriari	-0.2006	-66.8022	194000.0	193303.7	high	9.07916	3.01794	4.28757	0.3324	-0.26986	0.12491	0.0	0.35	1.0	jja	23.75	1.79924	djf	5.73984	0.6322	1.4306	1.41012	0.83283	242.1	2.0788	10.2967	0.0	0.0	3.2	10.66667	0.0	64.0	187.5934	14.0643	193303.7	0.0024	1.617	92.4099	0.6622	0.0483	0.0014	0.0	5.2587	0.0001	forest	92.4099	acid_plutonic_rocks	33.64	metamorphics	26.18	1.21	0.0871	-13.3132	53.7106	20.6235	25.6713	20.8802	1951.5816	26.3	89.993	91.677	0.0105	0.0005	0.0	0.0
14420000	-6.7499611877554014e-06	0.09844653050075569	-0.0898630535280735	-0.0549551390139861	-0.0332668391470568	-0.005480472153531	0.2177720212244216	0.2177720212244216	1.0	serrinha	-0.4819	-64.8289	293000.0	292387.1	high																																																												
14495000	-7.070385689544521e-06	0.021162588099525908	-0.0300312347707036	-0.0107752645013314	0.0037499968790909	0.0087902074285335	0.037309170737546	0.037309170737546	1.0	fazenda_cajupiranga	3.4381	-61.0367	36900.0	36087.5	high																																																												
14515000	-6.6994941881895715e-06	0.014642578573904767	-0.0246138658848271	-0.0070697959444447	-0.000294722999626	0.0017265851799928	0.0233880647181999	0.0246138658848271	5.0	fazenda_passarao	3.2078	-60.5711	50200.0	49360.72	high	5.69194	3.2531	3.89561	0.57153	-0.62206	0.18762	0.0	8.1	1.03846	mam	137.2	2.81148	djf	2.76839	0.48449	1.60483	2.14513	0.75878	258.125	0.5529	6.8798	0.0	0.0	18.37409	11.41935	0.0	85.0	417.0651	42.7683	49360.72	0.0	3.9795	81.3918	12.4371	0.8386	0.0	0.0	1.353	0.0	forest	81.3918	metamorphics	46.21	acid_plutonic_rocks	26.22	0.0	0.0422	-13.6565	42.4019	21.1608	36.4416	17.2532	2361.676	690.8264	86.324	89.678	0.3701	0.0366	20.0	0.0401
14550000	-6.433019401988444e-06	0.014503124463736262	-0.0269447710229436	-0.0043137081815173	0.0009004037511737	0.0034959193067058	0.0275045241605745	0.0275045241605745	3.0	maloca_do_contao	4.1675	-60.5289	5780.0	5889.645	high																																																												
14680001	-6.307039286567396e-06	0.03316073364065546	-0.0736927645803688	-0.0098288010419205	-0.0020095131363179	0.0235454554814135	0.036200051134533	0.0736927645803688	1.0	fe_e_esperanca	2.8708	-61.4406	12200.0	12473.34	high	5.61945	3.05247	4.13321	0.5432	-0.62398	0.1756	0.0	11.95	1.03463	mam	163.4	2.85914	djf	2.29523	0.40526	1.39007	1.95911	0.77333	241.42105	0.4918	5.2297	0.0	0.0	14.19339	9.26667	0.0	81.0	395.7454	36.665	12473.34	0.0	1.0992	97.5614	0.0859	0.0091	0.0	0.0	1.2444	0.0	forest	97.5614	metamorphics	88.88	acid_plutonic_rocks	7.6	0.0	0.0101	-14.0349	40.4319	19.4425	40.1456	15.2515	2083.746	872.6947	87.926	89.186	0.1372	0.0164	0.0	0.0
14710000	-5.496468519011292e-06	0.015546677354241775	-0.0281812912100221	-0.0131744428566599	0.0078997176278041	0.01015835325982	0.0165694661749289	0.0281812912100221	2.0	caracarai	1.8214	-61.1236	126000.0	125721.1	high																																																												
15030000	0.015609793311015419	0.14909405483582439	-0.1508481888219715	-0.07574762463476455	0.008851363624106549	0.038466551757520825	0.3406150312096223	0.3406150312096223	1.0	jatuarana	-3.0633	-59.6478	2930000.0	2930404.0	high	6.55525	3.02733	3.81908	0.46182	0.04393	0.12295	0.0	0.0	0.0		6.1	1.60526	jja	3.83614	0.5852	0.3373	1.05579	0.91758	223.2	2.11942	5.4386	0.0	0.0	0.0	0.0	0.0	6.0	512.2986	40.9004	2930404.0	0.4134	2.7874	83.0399	4.4078	2.0944	0.1479	0.011	7.043	0.0554	forest	83.0399	unconsolidated_sediments	39.46	siliciclastic_sedimentary_rocks	23.93	3.14	0.1686	-12.5255	42.0387	26.9335	31.0332	32.4873	2136.9876	88.2	89.993	94.469	0.1456	0.0104	1934.0	0.0471
15050000	-6.230646055699687e-06	0.1397569950780387	-0.2550478277729926	-0.0145793376980048	0.0176543267844396	0.082204948086845	0.2164977142391818	0.2550478277729926	1.0	pontes_e_lacerda	-15.2153	-59.3539	2990.0	3014.532	high																																																												
15120001	-6.39120570095615e-06	0.07133975051879608	-0.1205295642575964	-0.0237725972244879	-0.0139975000680482	0.0024408419592776	0.1355731989683465	0.1355731989683465	3.0	mato_grosso	-15.0092	-59.9581	22500.0	17782.69	low																																																												
15250000	-5.659405649219913e-06	0.08550677349281725	-0.0541027702867718	-0.0402197466198325	-0.0258425264003376	-0.007807134580015	0.2213557833815034	0.2213557833815034	1.0	guajara-mirim	-10.7925	-65.3478	609000.0	623653.9	high																																																												
15320002	-7.912769627611027e-06	0.04865726265222921	-0.0705072781023803	-0.0201440718559143	-0.014194767088782	-0.0013395814456009	0.0940471628362236	0.0940471628362236	3.0	abuna	-9.7053	-65.3667	921000.0	937350.4	high																																																												
15430000	-5.764220331566573e-06	0.028364460091892158	-0.0572034756390797	-0.0097022923867801	-0.0026699687134104	0.0124352719021572	0.0449097796813867	0.0572034756390797	1.0	ariquemes	-9.9256	-63.0714	8140.0	8172.572	high																																																												
15431000	-7.702142736154163e-06	0.043935204686400164	-0.1031234380596557	-0.0129001496484334	0.0090398012546715	0.026801177435787	0.0415036284844699	0.1031234380596557	1.0	fazenda_rio_branco	-9.8869	-62.9847	988.0	1017.361	high																																																												
15432000	-8.23960779471075e-06	0.02437624112772715	-0.0569810523936809	-0.0016160003858314	0.005355768767607	0.0088424840228237	0.0236708295763496	0.0569810523936809	1.0	mineracao_ponte_massangana	-9.7608	-63.2875	852.0	913.9612	medium																																																												
15550000	-6.470481662681701e-06	0.05637694784901125	-0.0891152507303684	-0.036946656477855	0.0155632641563059	0.0353656908263561	0.0639057610332582	0.0891152507303684	1.0	santa_isabel	-8.7986	-63.7106	12700.0	12376.43	high	5.72703	3.1902	3.72504	0.55704	0.33931	0.20555	0.0	7.55	1.01342	djf	137.85	3.1836	jja	2.40317	0.42294	1.51266	4.40701	0.75814	204.23529	0.3197	6.4068	0.0	0.0	81.61112	50.67742	0.0	68.0	155.1046	19.8123	12376.43	0.6354	27.3856	71.1776	0.5929	0.1319	0.0	0.0	0.0765	0.0	forest	71.1776	metamorphics	63.29	unconsolidated_sediments	19.57	0.0	0.0603	-13.1045	41.8931	19.5843	38.5174	10.5646	2352.7363	489.8935	77.043	80.671	1.5141	0.1726	7.0	0.0645
15558000	-7.126161564334488e-06	0.033277880934782754	-0.045639745458965	-0.0246019746263832	-0.0008119351201125	0.0337704724973033	0.0495401404566721	0.0495401404566721	8.0	pimenta_bueno	-11.6836	-61.1922	1010.0	10077.19	high																																																												
15560000	-6.7258541834919345e-06	0.04278116704488142	-0.0265714869671749	-0.024210255138807	-0.0173147500502868	-0.0164036276494622	0.0793566828329385	0.0793566828329385	2.0	ji-parana	-10.8736	-61.9356	32800.0	32964.42	high																																																												
15580000	-6.808278867122032e-06	0.0637179341108063	-0.1123045054679028	-0.0192547754593896	-0.0181226866391065	0.026864496795865	0.107107832019151	0.1123045054679028	1.0	tabajara	-8.9322	-62.0556	60200.0	60526.47	high																																																												
15630000	-5.421111978510622e-06	0.04798389410100009	-0.087964031573427	-0.0165204403422457	-0.0103640759212298	0.0241917229895959	0.0893469776774142	0.0893469776774142	3.0	humaita	-7.5028	-63.0183	1090000.0	1111990.0	high																																																												
15700000	-5.384594674601288e-06	0.055183525283645264	-0.0873638943797553	-0.0218397783321814	-0.0110445850347826	-0.0062130272701493	0.0877277383852074	0.0877277383852074	4.0	manicore	-5.8167	-61.3019	1150000.0	1173701.0	high	4.38349	3.056	3.1134	0.69716	0.784	0.1758	0.0	0.95	1.05556	djf	108.05	4.13985	jja	1.90246	0.4303	0.71397	2.53305	0.83465	208.83333	0.431	3.7273	0.0	0.0	10.19232	22.33333	0.0	26.0	570.896	45.9877	1173701.0	1.985	11.0303	71.6771	6.3778	2.5955	0.1928	0.0357	6.053	0.0529	forest	71.6771	mixed_sedimentary_rocks	51.97	unconsolidated_sediments	14.8	0.25	0.162	-12.3613	44.4469	24.3746	31.184	15.5016	2460.1005	402.5092	88.597	95.086	1.0288	0.1482	9127.0	1.1199
15750000	-9.018027036100796e-06	0.050134603822248575	-0.107620369821923	-0.0019779379718256	0.011748216129033	0.0370220440679502	0.0464638601808231	0.107620369821923	1.0	humboldt	-10.1694	-59.4661	15200.0	15312.66	high																																																												
15800000	-6.6797589942773255e-06	0.03877316619835397	-0.0354755829479495	-0.0220414840703883	-0.0156985750863455	-0.0010420192301709	0.0766964683935036	0.0766964683935036	3.0	boca_do_guariba	-7.7058	-60.5783	70100.0	70460.28	high	6.05082	3.10724	3.78911	0.51352	-0.08711	0.22197	0.0	3.5	1.0	djf	115.6	4.20364	jja	1.73656	0.2862	3.0543	4.92152	0.74687	198.57895	0.167	4.6986	0.0	0.0	100.2883	60.60606	0.0	60.0	203.6962	22.6079	70460.28	0.0	5.6579	93.8822	0.1123	0.0011	0.0	0.0	0.3465	0.0	forest	93.8822	acid_plutonic_rocks	46.13	siliciclastic_sedimentary_rocks	17.28	0.0	0.0821	-13.0834	43.8507	20.6557	35.4885	11.0579	1861.1443	735.8965	84.709	61.533	0.2884	0.0455	54.0	0.1209
15830000	-6.601182932025462e-06	0.061628964722446396	-0.1273132656259584	-0.0010081282432809	0.0300505383227419	0.0404123851310823	0.0526900872428456	0.1273132656259584	1.0	prainha_velha	-7.2078	-60.65	131000.0	131641.4	high																																																												
15910000	-6.335449373455559e-06	0.024105310531618334	-0.0564653039866882	-0.0058424030080341	0.0082331047932891	0.0149571961920832	0.0178187439016352	0.0564653039866882	2.0	santarem_sucunduri	-6.7956	-59.0422	12700.0	12688.68	high	6.24857	3.119	3.87893	0.49915	-0.48013	0.2265	0.0	4.95	1.0	djf	122.7	2.93541	jja	2.91953	0.46561	1.31683	5.32531	0.71906	200.88889	0.2152	8.78417	0.0	0.0	112.05787	38.87719	0.0	43.0	169.063	24.8697	12688.68	0.0	0.0326	99.8581	0.0104	0.0	0.0	0.0	0.0988	0.0	forest	99.8581	siliciclastic_sedimentary_rocks	81.16	intermediate_volcanic_rocks	10.43	0.0	0.2062	-13.4994	40.9999	20.285	38.7202	12.3441	2263.572	891.8287	84.216	61.944	0.0516	0.0048	0.0	0.0
16700000	-9.90471662606656e-06	0.00533870875835025	-0.0054651033258739	-0.0037667336568242	-0.0021887735064798	0.00132496648918	0.0089532227427429	0.0089532227427429	3.0	tirios	2.2239	-55.9564	819.0	698.6976	low																																																												
17050001	0.031685559508157844	0.13336376568971023	-0.0784337501588522	-0.0558166548940737	-0.0256878291698609	0.07771867098840325	0.282116463697159	0.282116463697159	1.0	obidos	-1.9192	-55.5131	4670000.0	4720020.0	high	5.98117	3.04733	3.65489	0.50949	0.17439	0.14878	0.0	0.0	0.0		5.3	1.60606	jja	3.18105	0.53184	1.11738	1.15021	0.914	223.6	1.721	4.6318	0.0	0.0	0.0	0.0	0.0	10.0	480.0521	39.4279	4720020.0	0.7528	4.7038	81.2571	4.4759	1.9855	0.1413	0.0158	6.6202	0.0476	forest	81.2571	unconsolidated_sediments	30.87	mixed_sedimentary_rocks	22.66	2.01	0.1643	-12.5234	42.3309	25.5788	32.0944	25.693	2229.3997	169.2005	89.993	98.795	0.2768	0.0238	31145.0	0.5683
17090000	-6.3521101710225525e-06	0.009498633572082828	-0.0115262225105396	-0.0088263220264881	0.0019418451738688	0.0058639160329075	0.0153698863745183	0.0153698863745183	4.0	boca_do_inferno	-1.5031	-54.8728	19800.0	19697.75	high	5.63451	3.23278	4.28535	0.57375	-0.83847	0.26105	0.0	12.3	1.10811	mam	153.25	2.9135	son	0.72156	0.12802	3.03285	4.6892	0.67288	248.33333	0.0146	2.87803	20.93423	8.0	128.53618	50.12245	0.0	19.0	356.6417	37.1895	19697.75	0.0	0.3281	98.6184	0.0805	0.1383	0.0	0.0	0.8346	0.0	forest	98.6184	acid_plutonic_rocks	83.44	siliciclastic_sedimentary_rocks	8.12	0.0	0.0328	-13.1566	37.4675	20.1487	42.3616	8.6755	2810.9055	1422.2612	88.2	95.113	0.1712	0.065	0.0	0.0
17093000	0.10647657367746088	0.3667587902282203	-0.1481816686460908	-0.07391130749855718	-0.03843377773279945	0.1419541034432186	0.6509555188215332	0.6509555188215332	1.0	fontanilhas	-11.3583	-58.3428	55900.0	56060.27	high																																																												
17120000	-6.149948032966991e-06	0.08672249312611958	-0.1722167917949296	-0.034220853174415	0.0217135893087	0.0387154675233138	0.1155768414780231	0.1722167917949296	2.0	porto_dos_gauchos	-11.5367	-57.4236	37100.0	37201.39	high																																																												
17200000	-6.339425521296418e-06	0.062407765014351226	-0.096488431220551	-0.0447767008919766	0.0117789547021594	0.0447571291155242	0.0911844754106966	0.096488431220551	1.0	porto_roncador	-13.5575	-55.3347	10800.0	10878.8	high	4.89851	3.28497	2.76866	0.67061	0.9733	0.20237	0.0	11.85	1.19697	djf	181.75	5.00689	jja	2.10008	0.4218	1.17544	3.79903	0.68188	169.22222	0.3835	6.3878	3.80308	12.33333	41.01161	18.55814	0.0	350.0	473.7326	22.3925	10878.8	6.3599	34.6557	25.006	31.1494	0.011	0.0263	0.0	2.7918	0.0	crop_mosaic	34.6557	siliciclastic_sedimentary_rocks	92.96	unconsolidated_sediments	5.49	1.55	0.2079	-14.3825	59.1236	13.631	27.2382	8.7165	2703.7123	1039.513	96.578	79.425	0.7023	0.0916	0.0	0.0
17280000	-7.4903000614448695e-06	0.06083390619219834	-0.1446769405980838	-0.0045009178223713	0.0162294363309286	0.0301104746631035	0.0683185160468174	0.1446769405980838	2.0	cachoeirao	-11.6517	-55.7025	34600.0	34826.56	high																																																												
17340000	-6.863370876043599e-06	0.04026836232075886	-0.0894825626630285	-0.0134499594077722	0.0057997290814345	0.0130439415886237	0.0558487125662487	0.0894825626630285	3.0	indeco	-10.1133	-55.5706	52200.0	52574.7	high																																																												
17345000	-7.996481548148663e-06	0.06840830908546956	-0.0517614711707355	-0.0426213324096256	-0.0287729637524708	0.0186380895881735	0.1576961648254035	0.1576961648254035	1.0	base_do_cachimbo	-9.3589	-54.9039	465.0	493.6863	medium	6.293	3.15189	3.5843	0.50086	-0.21056	0.2453	0.0	8.8	1.07317	djf	168.9	3.787	jja	4.41234	0.70232	0.29386	1.52162	0.8004	173.89474	1.9426	9.3042	0.0	0.0	0.0	0.0	0.0	457.0	544.4778	23.8587	493.6863	0.0	2.6631	87.8068	5.9349	0.3234	0.0	0.0	3.2718	0.0	forest	87.8068	siliciclastic_sedimentary_rocks	100.0		0.0	0.0	0.19	-15.2	55.9419	14.3083	29.7296	11.8267	2574.0707	1365.1327	99.589	93.566	0.2468	0.0153	0.0	0.0
17350000	-7.098390794853981e-06	0.049792294691472394	-0.1202978676374049	-0.0054457292369671	0.0049352874182757	0.02884916345854	0.0551545362467437	0.1202978676374049	1.0	cachimbo	-9.8172	-54.8858	1010.0	1009.803	high	6.00854	3.14312	3.46734	0.52311	0.01465	0.2441	0.0	10.05	1.08065	djf	168.8	3.99527	jja	2.45633	0.40881	1.53395	5.15441	0.66832	178.9	0.2096	7.87576	4.85	3.88	117.1	47.79592	0.0	300.0	446.0865	35.9705	1009.803	0.0	8.4236	84.9024	2.6752	0.0093	0.0	0.0	3.9896	0.0	forest	84.9024	intermediate_volcanic_rocks	70.45	siliciclastic_sedimentary_rocks	29.43	0.0	0.1194	-13.3015	51.6551	17.2768	31.0655	10.292	1717.5154	1599.4112	100.0	97.769	1.0216	0.1139	0.0	0.0
18200000	-5.9446317003555675e-06	0.020031117369318268	-0.0361966534137003	-0.009057966132673	-0.001235450059601	0.0022483189836736	0.0322978051998427	0.0361966534137003	1.0	arapari	-1.7789	-54.3972	12400.0	12420.47	high	5.14721	3.18853	4.1601	0.61947	-0.90695	0.27298	0.0	13.8	1.1358	mam	167.45	3.03902	son	0.91776	0.17711	1.62759	4.02404	0.68263	246.44444	0.0271	3.22752	7.76581	4.31429	94.42397	31.11864	0.0	16.0	350.7705	40.1595	12420.47	0.0	0.7014	98.5727	0.3201	0.1658	0.0	0.0	0.2399	0.0	forest	98.5727	acid_plutonic_rocks	78.46	siliciclastic_sedimentary_rocks	19.9	0.0	0.0482	-13.7131	36.9133	20.4971	42.5634	8.8804	2947.713	1520.3602	88.09	97.632	0.3215	0.096	0.0	0.0
18250000	-7.072635971421542e-06	0.007755204181547755	-0.0081767221105389	-0.0039966614969059	-0.0017017227942032	0.0012344921929752	0.018257082630099	0.018257082630099	1.0	uruara	-3.6772	-53.5542	2960.0	2983.666	high																																																												
18280000	-9.506426344198932e-06	0.01792886529509812	-0.0170665706025502	-0.0131596403383986	-0.0085398314230981	0.0041337926045376	0.0366910818067418	0.0366910818067418	2.0	apalai	1.2208	-54.6569	7230.0	7108.555	high																																																												
18420000	-7.087523831814102e-06	0.09611056973137551	-0.1646732581626532	-0.0726061900889349	0.0167544696357909	0.0539947170352029	0.1315733626147468	0.1646732581626532	2.0	fazenda_itaguacu	-13.1408	-54.4453	3840.0	3862.069	high																																																												
18460000	-6.963594328866091e-06	0.03548821577362285	-0.0578285365688424	-0.0178801809699517	0.0128217622251251	0.0311414816128019	0.036141921159691	0.0578285365688424	2.0	boa_sorte	-6.7358	-51.9953	210000.0	213067.5	high																																																												
18650000	-6.749141171801439e-06	0.03236196922977772	-0.04342260953547	-0.0154018619742481	0.0051555623488283	0.0070022825066114	0.0671289061157673	0.0671289061157673	1.0	cajueiro	-5.65	-54.5208	35600.0	35728.17	high																																																												
18850000	-6.590220113320742e-06	0.0690626314338107	-0.050324264484931	-0.0409250182896177	-0.0158804404533687	-0.0032901121502362	0.1755417718330532	0.1755417718330532	1.0	altamira	-3.2147	-52.2122	448000.0	452452.1	high	5.40926	3.11404	3.48536	0.57569	-0.30785	0.23034	0.0	1.75	1.09375	djf	99.95	5.04798	jja	1.48547	0.27851	1.71112	4.61022	0.7512	209.58824	0.1852	4.2219	0.0	0.0	90.22009	56.6129	0.0	89.0	315.0084	23.6942	452452.1	1.1687	8.8936	83.8948	3.5996	0.0516	0.0013	0.0	2.3904	0.0	forest	83.8948	metamorphics	28.23	unconsolidated_sediments	27.48	0.0	0.1111	-12.9355	49.0234	17.3487	33.6206	10.0781	2649.1328	786.8968	83.888	92.06	0.4502	0.083	110.0	0.0448
19100000	-8.856297713322732e-06	0.012290067769048663	-0.0199458740724196	-0.0062835185078173	-0.0017860603310618	0.010515425109658	0.0173155151741713	0.0199458740724196	2.0	iratapuru	-0.5544	-52.5797	4470.0	4435.475	high																																																												
19150000	-6.614150313198744e-06	0.021510745731387743	-0.0193458722853944	-0.0145345408866034	-0.004655438852203	0.0001005283294506	0.0489313115566866	0.0489313115566866	1.0	sao_francisco	-0.5692	-52.5692	51500.0	51766.67	high	5.93668	3.21015	4.33831	0.54073	-0.76154	0.25329	0.0	6.95	1.07752	mam	132.75	2.9402	son	1.89225	0.31974	1.53491	2.60583	0.7707	245.36842	0.2554	4.8435	0.0	0.0	39.01363	33.73913	0.0	37.0	275.5607	32.3007	51766.67	0.0033	0.6386	93.4055	4.2048	0.1309	0.0	0.0	1.6168	0.0	forest	93.4055	acid_plutonic_rocks	54.93	metamorphics	37.67	0.0	0.0166	-13.1449	36.9631	20.2425	42.7859	8.8287	3413.0655	949.7308	89.446	97.81	0.0626	0.0091	0.0	0.0
20050000	-6.4300411522779365e-06	0.03953667047127028	-0.0770750553519775	-0.0059956611562046	0.0127747724708937	0.0217106177767942	0.0361227821137966	0.0770750553519775	2.0	ponte_quebra_linha	-14.9775	-48.6739	11200.0	11248.35	high																																																												
20200000	-5.201344027312386e-06	0.0028338386413584754	-0.0038771637176924	-0.0016721367157081	-0.0004302826457308	0.0014759957836643	0.0058205469549919	0.0058205469549919	2.0	uruana	-15.4961	-49.6908	3700.0	3668.815	high	4.48439	3.0556	2.61349	0.68139	0.60604	0.1575	0.0	16.15	1.25194	djf	211.85	5.25682	jja	1.42322	0.31737	2.61281	2.58382	0.70948	175.25	0.2378	4.0748	0.95	2.375	28.4	13.2093	0.0	568.0	729.731	36.1815	3668.815	49.6297	23.6081	24.7076	2.0372	0.0	0.0	0.0	0.0175	0.0	crop	49.6297	acid_plutonic_rocks	46.61	metamorphics	39.77	0.0	0.0279	-12.993	43.2841	17.8375	38.85	9.5785	3213.0094	1790.6549	100.0	99.891	14.7654	2.8424	0.0	0.0
20250000	-6.195211101822389e-06	0.010412985505113348	-0.0136589334950377	-0.0109328733370222	0.0047025038636348	0.0082692683565627	0.0115909870162168	0.0136589334950377	1.0	uhe_serra_da_mesa_ceres	-15.2753	-49.5519	10600.0	10616.05	high	4.39034	3.07059	2.63605	0.6994	0.68769	0.16107	0.0	14.55	1.22269	djf	200.0	5.58659	jja	1.30661	0.29761	2.83826	2.50092	0.72378	172.65	0.2527	3.4308	0.5	2.5	20.3	11.6	0.0	550.0	730.4547	40.4111	10616.05	46.6827	21.7773	29.1223	2.4109	0.0	0.0	0.0	0.0069	0.0	crop	46.6827	metamorphics	50.23	acid_plutonic_rocks	37.41	0.0	0.0207	-13.2384	43.3983	18.276	38.3056	9.0248	3078.3278	1895.0686	100.0	95.715	9.4587	1.9833	6.0	0.1185
